id,name_en,name_ja,name_kana,category,prefecture,address,Lien google map,city,score
1110425,Kojōhama Station,虎杖浜,,station,Hokkaido,"Kojohama, Shiraoi, Shiraoi District, Hokkaido 059-0641, Japan",https://www.google.com/maps/place/?q=place_id:ChIJd5JY31pkdV8RW0H8nikkDk4,Shiraoi,10
1110426,Takeura Station,竹浦,,station,Hokkaido,"Takeura, Shiraoi, Shiraoi District, Hokkaido 059-0642, Japan",https://www.google.com/maps/place/?q=place_id:ChIJaz0hoIxldV8RdPmfB6VY3Fk,Shiraoi,10
1110427,Kita-Yoshihara Station,北吉原,,station,Hokkaido,"Kitayoshihara, Shiraoi, Shiraoi District, Hokkaido 059-0923, Japan",https://www.google.com/maps/place/?q=place_id:ChIJod3nLj9vdV8RysxaxNnOeTM,Shiraoi,10
1110428,Hagino Station,萩野,,station,Hokkaido,"Hagino, Shiraoi, Shiraoi District, Hokkaido 059-0922, Japan",https://www.google.com/maps/place/?q=place_id:ChIJlZbjtNludV8RhcuMNwIAiQQ,Shiraoi,10
1110429,Shiraoi Station,白老,,station,Hokkaido,"1 Chome-2 Higashimachi, Shiraoi, Shiraoi District, Hokkaido 059-0904, Japan",https://www.google.com/maps/place/?q=place_id:ChIJOaM3WfVrdV8RQ0-pOJJWGs4,Shiraoi,50
1110430,Shadai Station,社台,,station,Hokkaido,"Shadai, Shiraoi, Shiraoi District, Hokkaido 059-0901, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-ZUYPVhrdV8Rm0NyOradQjE,Shiraoi,10
1110431,Nishikioka Station,錦岡,,station,Hokkaido,"2 Chome-7 Miyamaecho, Tomakomai, Hokkaido 059-1264, Japan",https://www.google.com/maps/place/?q=place_id:ChIJa87_JYcTdV8RhwRJj6oaxO8,Tomakomai,10
1110432,Itoi Station,糸井,,station,Hokkaido,"3 Chome-16 Hiyoshicho, Tomakomai, Hokkaido 053-0816, Japan",https://www.google.com/maps/place/?q=place_id:ChIJVwApiE4RdV8R4YCRU8Ddcv0,Tomakomai,10
1110433,Aoba Station,青葉,,station,Hokkaido,"2 Chome-9 Aobacho, Tomakomai, Hokkaido 053-0807, Japan",https://www.google.com/maps/place/?q=place_id:ChIJsb7OVy4RdV8Rkm9TPqkl-q8,Tomakomai,10
1110434,Tomakomai Station,苫小牧,,station,Hokkaido,"6 Chome-4 Omotemachi, Tomakomai, Hokkaido 053-0022, Japan",https://www.google.com/maps/place/?q=place_id:ChIJY_9kOs8QdV8RGFzfznUeMDA,Tomakomai,50
1110502,NUMANOHATA STATION,沼ノ端,,station,Hokkaido,"4 Chome-17 Numanohatachuo, Tomakomai, Hokkaido 059-1305, Japan",https://www.google.com/maps/place/?q=place_id:ChIJzSO_ycUbdV8R--IOXlEaffc,Tomakomai,10
1110503,Toasa Station,遠浅,,station,Hokkaido,"Toasa, Abira, Yufutsu District, Hokkaido 059-1433, Japan",https://www.google.com/maps/place/?q=place_id:ChIJg7uK1mwedV8RrrN6V0EFuVo,Abira,10
1110504,Hayakita Station,早来,,station,Hokkaido,"Hayakitasakaemachi, Abira, Yufutsu District, Hokkaido 059-1505, Japan",https://www.google.com/maps/place/?q=place_id:ChIJhbNQeq_hdF8RjGJ7nR3D_pE,Abira,10
1110505,Abira Station,安平,,station,Hokkaido,"Abira, Yufutsu District, Hokkaido 059-1511, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ03-wx6zgdF8RifRzD-6KIK8,Abira,10
1110506,Oiwake Station,追分,,station,Hokkaido,"Oiwakechuo, Abira, Yufutsu District, Hokkaido 059-1931, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ0Y6bjfXcdF8R7rxdnuVpJ7M,Abira,10
1110507,Mikawa Station,三川,,station,Hokkaido,"Mikawanishikimachi, Yuni, Yubari District, Hokkaido 069-1132, Japan",https://www.google.com/maps/place/?q=place_id:ChIJw3zIriTFdF8RUzX1FG779AA,Yuni,10
1110508,Furusan Station,古山,,station,Hokkaido,"Kumamoto, Yuni, Yubari District, Hokkaido 069-1136, Japan",https://www.google.com/maps/place/?q=place_id:ChIJaerzwIDPdF8Ry35Xstih14Y,Yuni,10
1110509,Yuni Station,由仁,,station,Hokkaido,"Central, Yuni, Yubari District, Hokkaido 069-1205, Japan",https://www.google.com/maps/place/?q=place_id:ChIJj2GOgN_OdF8RqdPJSnlJOrE,Yuni,10
1110510,Kuriyama Station,栗山,,station,Hokkaido,"2 Chome Central, Kuriyama, Yubari District, Hokkaido 069-1511, Japan",https://www.google.com/maps/place/?q=place_id:ChIJv0VL2OXLdF8Rz38SSNnKaHY,Kuriyama,10
1110511,Kurioka Station,栗丘,,station,Hokkaido,"Kurisawacho Kurioka, Iwamizawa, Hokkaido 068-0134, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ5z7c6QzLdF8Rcxn08U0lARk,Iwamizawa,10
1110512,Kurisawa Station,栗沢,,station,Hokkaido,"Kurisawacho Kitahoncho, Iwamizawa, Hokkaido 068-0121, Japan",https://www.google.com/maps/place/?q=place_id:ChIJI4gRAy01C18R4wZbNKJOvac,Iwamizawa,10
1110513,Shibun Station,志文,,station,Hokkaido,"4 Chome-1 Shibunhoncho 1 Jo, Iwamizawa, Hokkaido 068-0841, Japan",https://www.google.com/maps/place/?q=place_id:ChIJHf6NuYFKC18RsCq-1T72UIA,Iwamizawa,10
1110602,Higashi-Takikawa Station,東滝川,,station,Hokkaido,"3 Chome-4 Higashitakikawacho, Takikawa, Hokkaido 073-0027, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ4XQZKjmYDF8Rv0R0How3s_A,Takikawa,10
1110603,Akabira Station,赤平,,station,Hokkaido,"1 Chome Misonocho, Akabira, Hokkaido 079-1144, Japan",https://www.google.com/maps/place/?q=place_id:ChIJe-XKVkq9DF8R7LBoJDpe-yY,Akabira,10
1110604,Moshiri Station,茂尻,,station,Hokkaido,"2 Chome Mojirimotomachiminami, Akabira, Hokkaido 079-1267, Japan",https://www.google.com/maps/place/?q=place_id:ChIJLdixd9G8DF8RnliBPGPVZww,Akabira,10
1110605,Hiragishi Station,平岸,,station,Hokkaido,"8 Chome-4 Hiragishi 2 Jo, Toyohira Ward, Sapporo, Hokkaido 062-0932, Japan",https://www.google.com/maps/place/?q=place_id:ChIJYx2DaD8qC18R6kWkHJEgXYQ,Sapporo,10
1110606,Ashibetsu Station,芦別,,station,Hokkaido,"Honcho, Ashibetsu, Hokkaido 075-0041, Japan",https://www.google.com/maps/place/?q=place_id:ChIJz45aK6e7DF8RQqq3FNsH-iA,Ashibetsu,10
1110607,Kami-Ashibetsu Station,上芦別,,station,Hokkaido,"Kamiashibetsucho, Ashibetsu, Hokkaido 079-1371, Japan",https://www.google.com/maps/place/?q=place_id:ChIJT3Sw64y6DF8RCSi9TrFrY5M,Ashibetsu,10
1110608,Nokanan Station,野花南,,station,Hokkaido,"Nokanancho, Ashibetsu, Hokkaido 079-1372, Japan",https://www.google.com/maps/place/?q=place_id:ChIJeW89b46wDF8Rbh0thPriXmI,Ashibetsu,10
1110610,Furano Station,富良野,,station,Hokkaido,"1 Hinodemachi, Furano, Hokkaido 076-0025, Japan",https://www.google.com/maps/place/?q=place_id:ChIJaanaJWlNc18RH0pAMQ_1E5o,Furano,10
1110611,Nunobe Station,布部,,station,Hokkaido,"Nunobe Shigaichi, Furano, Hokkaido 076-0004, Japan",https://www.google.com/maps/place/?q=place_id:ChIJeeM20IlRc18Rd2Q-B0BM0fM,Furano,10
1110612,Yamabe Station,山部,,station,Hokkaido,"1 Yamabe Nakamachi, Furano, Hokkaido 079-1564, Japan",https://www.google.com/maps/place/?q=place_id:ChIJI9GGHipRc18R-j5rLo8PafI,Furano,10
1110613,Shimo-Kanayama Station,下金山,,station,Hokkaido,"Shimokanayama, Minamifurano, Sorachi District, Hokkaido 079-2132, Japan",https://www.google.com/maps/place/?q=place_id:ChIJq1tvnOtZc18R5urUGBuhvCM,Minamifurano,10
1110614,Kanayama Station,金山,,station,Hokkaido,"Kanayama, Minamifurano, Sorachi District, Hokkaido 079-2131, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ08ITibNYc18R64d_1RtJNN0,Minamifurano,10
1110615,Higashi-Shikagoe Station,東鹿越,,station,Hokkaido,"Higashishikagoe, Minamifurano, Sorachi District, Hokkaido 079-2411, Japan",https://www.google.com/maps/place/?q=place_id:ChIJhVEeGg5cc18R7yU27VLhqw8,Minamifurano,10
1110616,IKUTORA STATION,幾寅,,station,Hokkaido,"Ikutora, Minamifurano, Sorachi District, Hokkaido 079-2400, Japan",https://www.google.com/maps/place/?q=place_id:ChIJAx9qAllcc18R2LzHzK4GhyE,Minamifurano,10
1110617,Ochiai Station,落合,,station,Hokkaido,"Ochiai, Minamifurano, Sorachi District, Hokkaido 079-2551, Japan",https://www.google.com/maps/place/?q=place_id:ChIJVZgW8b9nc18RTU31RO2Mnwc,Minamifurano,10
1110618,Shintoku Station,新得,,station,Hokkaido,"1 Chome Hondorikita, Shintoku, Kamikawa District, Hokkaido 081-0005, Japan",https://www.google.com/maps/place/?q=place_id:ChIJj5quV6hvc18RaqQT6-VXCdM,Shintoku,50
1110702,Tokachi-Shimizu Station,十勝清水,,station,Hokkaido,"1 Chome Hondori, Shimizu, Kamikawa District, Hokkaido 089-0136, Japan",https://www.google.com/maps/place/?q=place_id:ChIJwRvCRoJwc18RIP6DJ4gs-Hs,Shimizu,10
1110704,Mikage Station,御影,,station,Hokkaido,"Minami 2 Sen Mikage, Shimizu, Kamikawa District, Hokkaido 089-0357, Japan",https://www.google.com/maps/place/?q=place_id:ChIJB5HKuEN4c18Rh3nd1QN6WL4,Shimizu,10
1110705,Memuro Station,芽室,,station,Hokkaido,"1 Chome Hondori, Memuro, Kasai District, Hokkaido 082-0030, Japan",https://www.google.com/maps/place/?q=place_id:ChIJufl-LtCcc18RCCAtfZ8m0g0,Memuro,10
1110706,Taisei Station,大成,,station,Hokkaido,"1 Sen Higashimemurominami, Memuro, Kasai District, Hokkaido 082-0006, Japan",https://www.google.com/maps/place/?q=place_id:ChIJB5f6xuicc18ROVFjs34_9po,Memuro,10
1110707,Nishi-Obihiro Station,西帯広,,station,Hokkaido,"1 Chome Nishi 23 Jominami, Obihiro, Hokkaido 080-2473, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZ7u-uRScc18RvZOiFbKIxP8,Obihiro,10
1110708,Hakurindai Station,柏林台,,station,Hokkaido,"1 Chome-16 Nishi 17 Jominami, Obihiro, Hokkaido 080-0027, Japan",https://www.google.com/maps/place/?q=place_id:ChIJs3V7yK6ec18Rq723PDTSsy8,Obihiro,10
1110709,Obihiro Station,帯広,,station,Hokkaido,"12 Chome Nishi 2 Jominami, Obihiro, Hokkaido 080-0012, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ5Y36rkGZc18RbTki0nHjPTA,Obihiro,80
1110710,Satsunai Station,札内,,station,Hokkaido,"Satsunaichuomachi, Makubetsu, Nakagawa District, Hokkaido 089-0543, Japan",https://www.google.com/maps/place/?q=place_id:ChIJS6sM-1SYc18RBFDmdPlIHso,Makubetsu,10
1110712,Makubetsu Station,幕別,,station,Hokkaido,"Nishikimachi, Makubetsu, Nakagawa District, Hokkaido 089-0604, Japan",https://www.google.com/maps/place/?q=place_id:ChIJdxyJn069c18RuqriRszMbWY,Makubetsu,10
1110713,Toshibetsu Station,利別,,station,Hokkaido,"Toshibetsu Nishimachi, Ikeda, Nakagawa District, Hokkaido 083-0031, Japan",https://www.google.com/maps/place/?q=place_id:ChIJK-D6d628c18R4KwAu6Mx9yA,Ikeda,10
1110714,Ikeda Station,池田,,station,Hokkaido,"Higashi 1 Jo, Ikeda, Nakagawa District, Hokkaido 083-0091, Japan",https://www.google.com/maps/place/?q=place_id:ChIJz8IiDpy8c18RLmMeVoOYTDk,Ikeda,10
1110715,Tōfutsu Station,十弗,,station,Hokkaido,"Tofutsutakaramachi, Toyokoro, Nakagawa District, Hokkaido 089-5243, Japan",https://www.google.com/maps/place/?q=place_id:ChIJt45uS_C-c18R0qP4sMWf-EU,Toyokoro,10
1110716,Toyokoro Station,豊頃,,station,Hokkaido,"Toyokoroasahimachi, Toyokoro, Nakagawa District, Hokkaido 089-5232, Japan",https://www.google.com/maps/place/?q=place_id:ChIJD0tOaIC_c18RT8MCzacPYiM,Toyokoro,10
1110717,Shin-Yoshino Station,新吉野,,station,Hokkaido,"Heiwa, Urahoro, Tokachi District, Hokkaido 089-5543, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ_X6SfHTBc18RHXtVNAZ6hg0,Urahoro,10
1110718,Urahoro Station,浦幌,,station,Hokkaido,"Sakaemachi, Urahoro, Tokachi District, Hokkaido 089-5604, Japan",https://www.google.com/maps/place/?q=place_id:ChIJx7pOkdvGc18RKpGgPOFHMNg,Urahoro,10
1110720,Atsunai Station,厚内,,station,Hokkaido,"Atsunai, Urahoro, Tokachi District, Hokkaido 089-5865, Japan",https://www.google.com/maps/place/?q=place_id:ChIJfzDVChPPc18RN67HwG-bLpc,Urahoro,10
1110721,Chokubetsu Station,直別,,station,Hokkaido,"Onbetsucho Chokubetsu, Kushiro, Hokkaido 088-0135, Japan",https://www.google.com/maps/place/?q=place_id:ChIJaZ4m5gDMc18RnvIHrhNTCYk,Kushiro,10
1110722,Shakubetsu Station,尺別,,station,Hokkaido,"Onbetsucho Shakubetsu, Kushiro, Hokkaido 088-0133, Japan",https://www.google.com/maps/place/?q=place_id:ChIJE1MQBoDLc18RxhM7hto3yqY,Kushiro,10
1110723,Ombetsu Station,音別,,station,Hokkaido,"1 Chome Onbetsucho Motomachi, Kushiro, Hokkaido 088-0115, Japan",https://www.google.com/maps/place/?q=place_id:ChIJtUb1_U_Lc18RV303aCo2m-U,Kushiro,10
1110724,Furuse Station,古瀬,,station,Hokkaido,"Watenbetsu, Shiranuka, Shiranuka District, Hokkaido 088-0351, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-WfLUdU1cl8RmAOvnTLHVjE,Shiranuka,10
1110725,Shiranuka Station,白糠,,station,Hokkaido,"1-chōme-300 Higashi 1 Jōminami, 白糠町 白糠郡 北海道 088-0301, Japan",https://www.google.com/maps/place/?q=place_id:ChIJy3Zplx43cl8RttFK39b7r1s,Shiranuka,10
1110726,Nishi-Shoro Station,西庶路,,station,Hokkaido,"3 Chome Nishishoro Nishi 1 Jominami, Shiranuka, Shiranuka District, Hokkaido 088-0572, Japan",https://www.google.com/maps/place/?q=place_id:ChIJset2Yds5cl8R0k0Ia6QCHqM,Shiranuka,10
1110727,Shoro Station,庶路,,station,Hokkaido,"1 Ku Shoro, Shiranuka, Shiranuka District, Hokkaido 088-0567, Japan",https://www.google.com/maps/place/?q=place_id:ChIJmVo3-rs5cl8R4yAzffiYRSI,Shiranuka,10
1110728,Otanoshike Station,大楽毛,,station,Hokkaido,"5 Chome-1 Otanoshike, Kushiro, Hokkaido 084-0917, Japan",https://www.google.com/maps/place/?q=place_id:ChIJv1c_TIQ-cl8RBD1K_BA6lXM,Kushiro,10
1110729,Shin-otanoshike Station,新大楽毛,,station,Hokkaido,"1 Chome-3 Otanoshikeminami, Kushiro, Hokkaido 084-0915, Japan",https://www.google.com/maps/place/?q=place_id:ChIJkbrpBNY9cl8RS73YrvsQiQE,Kushiro,10
1110730,Shin-Fuji Station,新富士,,station,Hokkaido,"3 Chome-1 Shinfujicho, Kushiro, Hokkaido 084-0904, Japan",https://www.google.com/maps/place/?q=place_id:ChIJuwUc1ZE9cl8R0-TZ2j7LSdI,Kushiro,10
1110731,Kushiro Station,釧路,,station,Hokkaido,"14-chōme-1-78 Kitaōdōri, 釧路市 北海道 085-0015, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ_zA5MX09cl8RqYn127GVk74,Kushiro City,80
1110802,Higashi-Kushiro Station,東釧路,,station,Hokkaido,"2 Chome-23 Kaizuka, Kushiro, Hokkaido 085-0816, Japan",https://www.google.com/maps/place/?q=place_id:ChIJeXtCtsAXcl8RQPOifyhfAGk,Kushiro,10
1110803,Musa Station,武佐,,station,Hokkaido,"4 Chome Musa, Kushiro, Hokkaido 085-0806, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTTC1FJQXcl8RTnXJmBWCkwU,Kushiro,10
1110804,Beppo Station,別保,,station,Hokkaido,"4 Chome Beppo, Kushiro, Kushiro District, Hokkaido 088-0604, Japan",https://www.google.com/maps/place/?q=place_id:ChIJuSWaMmMXcl8RUhP1ZczP-TI,Kushiro,10
1110805,Kami-Oboro Station,上尾幌,,station,Hokkaido,"Kamioboro, Akkeshi, Akkeshi District, Hokkaido 088-0771, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ4aJXSK0acl8RM64hQ3xqWYU,Akkeshi,10
1110806,Oboro Station,尾幌,,station,Hokkaido,"Oboro, Akkeshi, Akkeshi District, Hokkaido 088-0871, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTbls4PUEcl8RAOxIf9VjjTw,Akkeshi,10
1110807,Monshizu Station,門静,,station,Hokkaido,"3 Chome Monshizu, Akkeshi, Akkeshi District, Hokkaido 088-1126, Japan",https://www.google.com/maps/place/?q=place_id:ChIJt_tPbPkGcl8RJqZojRQrJIA,Akkeshi,10
1110808,Akkeshi Station,厚岸,,station,Hokkaido,"1 Chome Miyazono, Akkeshi, Akkeshi District, Hokkaido 088-1124, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ3YaTqEYHcl8RnSIfgnp7miE,Akkeshi,10
1110809,Itoizawa Station,糸魚沢,,station,Hokkaido,"Bekanbeushi, Akkeshi, Akkeshi District, Hokkaido 088-1101, Japan",https://www.google.com/maps/place/?q=place_id:ChIJrTVQXXD5bV8Rb96HLWHfhyM,Akkeshi,10
1110810,Chanai Station,茶内,,station,Hokkaido,"Chanaimidori, Hamanaka, Akkeshi District, Hokkaido 088-1361, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ8d1l2zj7bV8RdmkrkykNjw8,Hamanaka,10
1110811,Hamanaka Station,浜中,,station,Hokkaido,"Hamanakasakurakita, Hamanaka, Akkeshi District, Hokkaido 088-1485, Japan",https://www.google.com/maps/place/?q=place_id:ChIJd0k_fFvkbV8Rts8XYhb03xQ,Hamanaka,10
1110812,Anebetsu Station,姉別,,station,Hokkaido,"3 Chome Anebetsu, Hamanaka, Akkeshi District, Hokkaido 088-1646, Japan",https://www.google.com/maps/place/?q=place_id:ChIJQ3Hb6A_nbV8R4aaX8ypbsR0,Hamanaka,10
1110813,Attoko Station,厚床,,station,Hokkaido,"1 Chome Atsutoko, Nemuro, Hokkaido 086-0064, Japan",https://www.google.com/maps/place/?q=place_id:ChIJu49K-AjdbV8RMaTmXp_pU94,Nemuro,10
1110814,Hattaushi Station,初田牛,,station,Hokkaido,"Hatsutaushi, Nemuro, Hokkaido 086-0076, Japan",https://www.google.com/maps/place/?q=place_id:ChIJbSm_XoPebV8R50ukJcxcaDY,Nemuro,10
1110815,Bettoga Station,別当賀,,station,Hokkaido,"Bettoga, Nemuro, Hokkaido 086-0075, Japan",https://www.google.com/maps/place/?q=place_id:ChIJuUvxXQnZbV8RkNUFl5hWrWU,Nemuro,10
1110816,Ochiishi Station,落石,,station,Hokkaido,"Ochiishihigashi, Nemuro, Hokkaido 088-1782, Japan",https://www.google.com/maps/place/?q=place_id:ChIJO23JKAfYbV8R4cmuqPmw-aY,Nemuro,10
1110817,Kombumori Station,昆布盛,,station,Hokkaido,"Nishiwada, Nemuro, Hokkaido 087-0033, Japan",https://www.google.com/maps/place/?q=place_id:ChIJkfN7RbfXbV8Rs1KBO9LSAdk,Nemuro,10
1110818,Nishi-Wada Station,西和田,,station,Hokkaido,"Nishiwada, Nemuro, Hokkaido 087-0033, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-YBsab_WbV8RSpS7gYlbj-w,Nemuro,10
1110820,Higashi-Nemuro Station,東根室,,station,Hokkaido,"4 Chome Showacho, Nemuro, Hokkaido 087-0022, Japan",https://www.google.com/maps/place/?q=place_id:ChIJd5-7q2zTbV8RIBfrxkq1rCc,Nemuro,10
1110821,Nemuro Station,根室,,station,Hokkaido,"2 Chome Kowacho, Nemuro, Hokkaido 087-0027, Japan",https://www.google.com/maps/place/?q=place_id:ChIJeyPrzg_TbV8Rs8FTQGnLv9w,Nemuro,10
1110903,Uenae Station,植苗,,station,Hokkaido,"Uenae, Tomakomai, Hokkaido 059-1365, Japan",https://www.google.com/maps/place/?q=place_id:ChIJYf8-cZAedV8RwNFf4QUHDjE,Tomakomai,10
1110905,New Chitose Airport Station,新千歳空港,,station,Hokkaido,"Bibi, Chitose, Hokkaido 066-0012, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZVa4WWogdV8RPe4EJ-avfLs,Chitose,80
1110906,Minami-Chitose Station,南千歳,,station,Hokkaido,"Heiwa, Chitose, Hokkaido 066-0044, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ4-bB4oMgdV8RcaaTIoOggnw,Chitose,80
1110907,Chitose Station,千歳,,station,Hokkaido,"7 Chome Chiyodacho, Chitose, Hokkaido 066-0062, Japan",https://www.google.com/maps/place/?q=place_id:ChIJg60EIVbfdF8RFJ9mABrG60s,Chitose,50
1110908,Osatsu Station,長都,,station,Hokkaido,"Kamiosatsu, Chitose, Hokkaido 066-0077, Japan",https://www.google.com/maps/place/?q=place_id:ChIJcTTye5zYdF8RsvIcikkJZ-c,Chitose,10
1110909,Sapporo-Beer-Teien Station,サッポロビール庭園,,station,Hokkaido,"Toiso, Eniwa, Hokkaido 061-1405, Japan",https://www.google.com/maps/place/?q=place_id:ChIJO9zKj3rYdF8RR5femPaAPzM,Eniwa,10
1110910,ENIWA STATION,恵庭,,station,Hokkaido,"1-chome-1 Aioimachi, Eniwa, Hokkaido 061-1448, Japan",https://www.google.com/maps/place/?q=place_id:ChIJl9UwlhrYdF8RTHxdDnseIV0,Eniwa,50
1110911,Megumino Station,恵み野,,station,Hokkaido,"1 Chome-1 Meguminonishi, Eniwa, Hokkaido 061-1373, Japan",https://www.google.com/maps/place/?q=place_id:ChIJcfx_XZPXdF8RExQCOlA5CYQ,Eniwa,10
1110912,Shimamatsu Station,島松,,station,Hokkaido,"1 Chome-1 Shimamatsunakamachi, Eniwa, Hokkaido 061-1352, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ84r6EqnXdF8RMO766mdWcng,Eniwa,10
1110913,Kita-Hiroshima Station,北広島,,station,Hokkaido,"5 Chome Central, Kitahiroshima, Hokkaido 061-1121, Japan",https://www.google.com/maps/place/?q=place_id:ChIJj1cZSwjUdF8R10RjtXLaxc4,Kitahiroshima,50
1110914,Kami-Nopporo Station,上野幌,,station,Hokkaido,"Kaminopporo Atsubetsucho, Atsubetsu Ward, Sapporo, Hokkaido 004-0039, Japan",https://www.google.com/maps/place/?q=place_id:ChIJxYF7fq3UdF8RFybX9dqTHWg,Sapporo,10
1110915,Shin-Sapporo Station,新札幌,,station,Hokkaido,"5-chōme-6-1 Atsubetsuchūō 2 Jō, Atsubetsu Ward, Sapporo, Hokkaido 004-0052, Japan",https://www.google.com/maps/place/?q=place_id:ChIJBeEUC54sC18R03M1NkAd5EQ,Sapporo,80
1110916,Heiwa Station,平和,,station,Hokkaido,"16-chome Kita-10 Heiwadori, Shiroishi Ward, Sapporo, Hokkaido 003-0029, Japan",https://www.google.com/maps/place/?q=place_id:ChIJAWgorIQrC18RMVeWsnvtLTQ,Sapporo,10
1111004,Kawabata Station,川端,,station,Hokkaido,"Kawabata, Yuni, Yubari District, Hokkaido 069-1141, Japan",https://www.google.com/maps/place/?q=place_id:ChIJyXvT5nXDdF8RoUb82NS8ZaA,Yuni,10
1111005,Takino-Ue Station,滝ノ上,,station,Hokkaido,"Takinoue, Yubari, Hokkaido 068-0756, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ_bvz0CfCdF8R127Mc6a8WSQ,Yubari,10
1111007,Shin-Yūbari Station,新夕張,,station,Hokkaido,"Momijiyama, Yubari, Hokkaido 068-0755, Japan",https://www.google.com/maps/place/?q=place_id:ChIJY_RO9FrAdF8RmMDSOq4nYEw,Yubari,10
1111008,Numanosawa Station,沼ノ沢,,station,Hokkaido,"Numanosawa, Yubari, Hokkaido 068-0751, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZ6a8TZHAdF8RAEghf-V2hfY,Yubari,10
1111009,南清水沢駅跡,南清水沢,,station,Hokkaido,"1-chōme-122-14 Minamishimizusawa, Yubari, Hokkaido 068-0536, Japan",https://www.google.com/maps/place/?q=place_id:ChIJjyPwRwDHdF8Rj_g0jNVFj2E,Yubari,10
1111010,Shimizusawa Station,清水沢,,station,Hokkaido,"3 Chome Shimizusawa, Yubari, Hokkaido 068-0531, Japan",https://www.google.com/maps/place/?q=place_id:ChIJj83nGpm4dF8RSYbyG97zmQI,Yubari,10
1111011,Shikanotani Station,鹿ノ谷,,station,Hokkaido,"3 Chome Shikanotani, Yubari, Hokkaido 068-0413, Japan",https://www.google.com/maps/place/?q=place_id:ChIJNRnMxx-4dF8RtBGRZ3WW4HY,Yubari,10
1111012,Yūbari Station,夕張,,station,Hokkaido,"1 Chome Suehiro, Yubari, Hokkaido 068-0411, Japan",https://www.google.com/maps/place/?q=place_id:ChIJlwLy7I-3dF8R5f6o07gLOZ4,Yubari,10
1111013,Shimukappu Station,占冠,,station,Hokkaido,"Shimukappu, Yufutsu District, Hokkaido 079-2202, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ76joTgWZdF8RvjYdC4H2iTM,Shimukappu,10
1111014,Tomamu Station,トマム,,station,Hokkaido,"Nakatomamu, Shimukappu, Yufutsu District, Hokkaido 079-2204, Japan",https://www.google.com/maps/place/?q=place_id:ChIJO9mn9W5hc18RSmJFE0wLiXE,Shimukappu,10
1111102,Yūfutsu Station,勇払,,station,Hokkaido,"Yufutsu, Tomakomai, Hokkaido 059-1372, Japan",https://www.google.com/maps/place/?q=place_id:ChIJlzTGPNkadV8RQGR4AgH8yUQ,Tomakomai,10
1111103,Hama-Atsuma Station,浜厚真,,station,Hokkaido,"Hamaatsuma, Atsuma, Yufutsu District, Hokkaido 059-1742, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-bXx4nAEdV8RLQPvL_E1Ct0,Atsuma,10
1111104,Hama-Taura Station,浜田浦,,station,Hokkaido,"Taura, Mukawa, Yufutsu District, Hokkaido 054-0004, Japan",https://www.google.com/maps/place/?q=place_id:ChIJLfSp5VMBdV8RqolN0kJfykA,Mukawa,10
